store_id,year,month,month_index,is_holiday_month,ad_spend,foot_traffic,avg_price,staff_count,store_size_sqft,promo_days,competitors_within_3km,inventory_fill_rate,returns_rate,local_income_index,parking_spaces,store_age_years,monthly_sales
13,2024,8,8,0,28278.72,5116,18.85,41,29344,3,5,0.924,0.0367,96.9,239,5,4043.47
14,2024,8,8,0,10694.66,4516,28.67,37,30107,3,0,0.946,0.0475,126.3,244,3,4361.23
15,2024,8,8,0,8439.32,4229,18.79,22,15145,3,3,0.932,0.0262,100.8,131,2,2466.82
16,2024,8,8,0,9807.89,3700,15.67,36,23502,2,3,0.947,0.0364,106.7,202,13,2419.87
17,2024,8,8,0,11717.05,3846,22.54,40,29653,1,2,0.952,0.0367,103.6,251,9,3421.8
18,2024,8,8,0,7348.05,4230,27.04,38,28051,5,3,0.987,0.0363,91.4,239,17,2666.7
19,2024,8,8,0,4634.53,4429,21.85,38,28971,3,2,0.903,0.0388,111.3,243,3,3160.32
20,2024,8,8,0,9473.51,4186,21.47,45,34465,3,3,0.929,0.0329,106.5,288,21,2615.65
21,2024,8,8,0,13983.53,4153,22.68,34,24435,2,5,0.982,0.0311,108.6,202,10,2274.53
22,2024,8,8,0,8113.94,4973,26.62,38,30410,5,4,0.944,0.0446,121.2,243,9,4441.15
23,2024,8,8,0,8891.9,3833,18.7,45,32335,3,8,0.975,0.0348,92.8,272,9,2212.99
24,2024,8,8,0,16746.17,4337,18.75,30,25722,3,1,0.926,0.0291,93.6,218,1,2676.51
25,2024,8,8,0,14002.09,4477,30.73,29,20992,4,1,0.944,0.048,108.2,177,4,4875.08
26,2024,8,8,0,12147.18,4045,23.71,35,26106,2,2,0.951,0.0394,105.3,210,13,3485.85
27,2024,8,8,0,12077.65,3817,15.76,31,23660,3,6,0.93,0.0362,96.2,177,9,1842.77
28,2024,8,8,0,10911.14,4599,28.83,32,24338,4,2,0.965,0.0368,122.5,191,7,2612.46
29,2024,8,8,0,19323.9,4615,20.25,32,25101,3,3,0.921,0.0341,94.4,237,8,3347.29
30,2024,8,8,0,21537.78,5168,20.48,39,26794,3,6,0.95,0.0264,107.9,208,15,4013.11
31,2024,8,8,0,18251.85,4732,25.86,33,21874,3,5,0.966,0.0406,110.2,173,9,3638.94
32,2024,8,8,0,9828.15,3894,21.69,23,13486,4,5,0.978,0.0473,85.4,126,4,2842.29
33,2024,8,8,0,12728.27,4694,27.15,41,30773,2,4,0.953,0.0523,96.3,254,9,2738.14
34,2024,8,8,0,6053.67,3605,25.09,37,30368,2,1,0.928,0.0318,107.5,242,7,2603.87
35,2024,8,8,0,9800.48,5256,16.5,38,30296,3,2,0.951,0.0245,116.3,254,5,1645.12
36,2024,8,8,0,13781.86,4560,22.84,31,21350,4,2,0.938,0.0409,116.3,196,1,3480.32
37,2024,8,8,0,5131.05,6121,23.23,45,34897,3,3,0.931,0.0375,109.3,291,10,4710.06
38,2024,8,8,0,4942.49,3792,21.09,38,26683,2,6,0.952,0.0387,90.7,228,8,2690.34
39,2024,8,8,0,19407.88,4839,23.4,29,20121,3,1,0.936,0.0426,92.8,161,1,4616.09
40,2024,8,8,0,7731.79,5198,21.67,39,29999,4,3,0.93,0.0378,111.6,267,11,3346.61
1,2024,9,9,0,22210.47,4630,28.16,41,29476,5,1,0.922,0.0323,98.3,263,11,5585.35
2,2024,9,9,0,8493.62,3723,19.92,33,21933,3,3,0.918,0.0382,93.7,171,5,1767.88
3,2024,9,9,0,8584.38,3297,16.9,46,36259,1,1,0.918,0.0304,97.3,285,8,1898.61
4,2024,9,9,0,26621.56,5448,24.85,32,21798,6,2,0.926,0.0369,111.4,174,9,3754.65
5,2024,9,9,0,11198.37,6191,21.73,53,45448,3,2,0.946,0.0388,114.3,389,9,3455.17
6,2024,9,9,0,17394.31,4440,24.05,40,31415,2,3,0.935,0.0454,93.5,251,1,3861.29
7,2024,9,9,0,31861.4,6208,17.6,31,20125,5,1,0.92,0.0332,96.3,179,9,3374.64
8,2024,9,9,0,12155.28,3978,22.36,45,31843,1,6,0.942,0.0301,103.6,264,2,2887.91
9,2024,9,9,0,8624.21,4991,19.5,42,32324,5,2,0.961,0.0452,100.2,251,5,2455.79
10,2024,9,9,0,9720.96,3855,21.14,40,29510,2,5,0.937,0.0278,113.9,249,9,2229.55
11,2024,9,9,0,14959.01,4253,23.67,34,28072,3,2,0.943,0.0342,103.1,231,8,3138.48
12,2024,9,9,0,12897.39,4243,21.58,52,39203,2,3,0.944,0.0398,102.1,325,9,5384.41
13,2024,9,9,0,7294.44,3582,18.52,38,29344,3,5,0.921,0.0351,96.9,239,5,2311.5
14,2024,9,9,0,17525.02,4395,29.07,39,30107,3,0,0.95,0.0347,126.3,244,3,4638.93
15,2024,9,9,0,8508.46,3596,18.07,27,15145,2,3,0.969,0.0384,100.8,131,2,1750.56
16,2024,9,9,0,7764.35,3938,16.81,33,23502,5,3,0.927,0.0406,106.7,202,13,2378.23
17,2024,9,9,0,5322.62,3441,22.92,37,29653,1,2,0.927,0.0295,103.6,251,9,2813.16
18,2024,9,9,0,13248.69,4399,27.1,39,28051,3,3,0.935,0.0374,91.4,239,17,2818.14
19,2024,9,9,0,10107.87,4496,22.25,40,28971,4,2,0.964,0.0299,111.3,243,3,3448.24
20,2024,9,9,0,10358.35,3937,21.58,46,34465,4,3,0.929,0.0338,106.5,288,21,2291.98
21,2024,9,9,0,12462.42,4610,24.08,34,24435,5,5,0.945,0.0445,108.6,202,10,2537.65
22,2024,9,9,0,12973.87,4810,26.03,40,30410,4,4,0.959,0.0357,121.2,243,9,4571.8
23,2024,9,9,0,25782.83,5344,19.42,42,32335,5,8,0.96,0.0475,92.8,272,9,3235.29
24,2024,9,9,0,7090.32,3536,18.33,34,25722,4,1,0.931,0.0302,93.6,218,1,2134.63
25,2024,9,9,0,11892.79,4205,30.94,32,20992,3,1,0.965,0.0383,108.2,177,4,4244.47
26,2024,9,9,0,16322.09,4471,24.02,36,26106,3,2,0.908,0.0416,105.3,210,13,3984.43
27,2024,9,9,0,15924.99,4650,16.43,36,23660,4,6,0.971,0.0377,96.2,177,9,2503.86
28,2024,9,9,0,17013.95,4630,28.35,35,24338,4,2,0.925,0.0486,122.5,191,7,3054.66
29,2024,9,9,0,27231.92,5195,20.95,35,25101,2,3,0.954,0.036,94.4,237,8,3802.57
30,2024,9,9,0,7554.4,3827,19.5,35,26794,3,6,0.924,0.0438,107.9,208,15,2539.58
31,2024,9,9,0,6400.26,3727,23.85,30,21874,2,5,0.938,0.0382,110.2,173,9,2554.76
32,2024,9,9,0,16512.15,4040,22.06,23,13486,3,5,0.921,0.0419,85.4,126,4,3602.51
33,2024,9,9,0,18263.9,4839,26.9,37,30773,4,4,0.941,0.0512,96.3,254,9,3419.71
34,2024,9,9,0,22183.11,4941,25.53,40,30368,4,1,0.923,0.0388,107.5,242,7,4120.32
35,2024,9,9,0,22808.99,5703,16.6,38,30296,2,2,0.97,0.036,116.3,254,5,2983.45
36,2024,9,9,0,16530.17,4555,22.18,31,21350,5,2,0.965,0.0372,116.3,196,1,3038.17
37,2024,9,9,0,10604.97,5771,22.34,41,34897,1,3,0.965,0.0308,109.3,291,10,5083.82
38,2024,9,9,0,6690.62,4254,21.85,33,26683,4,6,0.941,0.0345,90.7,228,8,2885.97
39,2024,9,9,0,10989.05,4081,23.42,29,20121,3,1,0.936,0.028,92.8,161,1,3948.95
40,2024,9,9,0,4654.88,4742,21.28,40,29999,3,3,0.925,0.0419,111.6,267,11,2537.72
1,2024,10,10,0,24195.93,4754,27.84,40,29476,3,1,0.927,0.0375,98.3,263,11,5126.42
2,2024,10,10,0,20527.77,4576,20.3,33,21933,2,3,0.972,0.0338,93.7,171,5,2915.47
3,2024,10,10,0,15208.26,4132,17.26,47,36259,3,1,0.932,0.032,97.3,285,8,2993.59
4,2024,10,10,0,3308.52,3546,25.31,28,21798,3,2,0.954,0.0416,111.4,174,9,1445.11
5,2024,10,10,0,20727.52,7330,21.84,56,45448,3,2,0.957,0.035,114.3,389,9,4158.23
6,2024,10,10,0,19144.27,4909,23.91,40,31415,3,3,0.943,0.0407,93.5,251,1,4099.18
7,2024,10,10,0,8916.93,4068,18.24,29,20125,3,1,0.945,0.0327,96.3,179,9,1758.64
8,2024,10,10,0,11218.21,4404,22.96,42,31843,4,6,0.923,0.0374,103.6,264,2,2795.67
9,2024,10,10,0,13608.36,5284,19.04,40,32324,3,2,0.958,0.0252,100.2,251,5,3377.8
10,2024,10,10,0,10715.01,4145,21.04,39,29510,1,5,0.968,0.0363,113.9,249,9,2603.66
11,2024,10,10,0,14367.5,4246,24.66,35,28072,3,2,0.945,0.0424,103.1,231,8,3049.35
12,2024,10,10,0,5974.12,3759,22.37,52,39203,3,3,0.967,0.049,102.1,325,9,3564.18
13,2024,10,10,0,7160.14,3565,18.8,40,29344,2,5,0.977,0.0278,96.9,239,5,2287.3
14,2024,10,10,0,18682.57,4423,28.71,46,30107,1,0,0.926,0.0361,126.3,244,3,4798.45
15,2024,10,10,0,12796.44,4242,18.48,28,15145,4,3,0.957,0.0341,100.8,131,2,2671.92
16,2024,10,10,0,10827.46,4121,15.94,31,23502,3,3,0.935,0.0297,106.7,202,13,2526.31
17,2024,10,10,0,15870.91,3901,22.86,39,29653,3,2,0.915,0.0391,103.6,251,9,3300.06
18,2024,10,10,0,18312.73,4540,27.01,41,28051,4,3,0.955,0.0386,91.4,239,17,4011.47
19,2024,10,10,0,26532.23,6303,21.86,41,28971,4,2,0.929,0.0433,111.3,243,3,5094.81
20,2024,10,10,0,12911.32,4501,21.41,44,34465,2,3,0.941,0.0419,106.5,288,21,2857.8
21,2024,10,10,0,7869.74,3784,22.82,35,24435,3,5,0.971,0.0472,108.6,202,10,1927.06
22,2024,10,10,0,19782.36,5422,26.9,42,30410,2,4,0.946,0.0227,121.2,243,9,5362.34
23,2024,10,10,0,9342.19,3770,18.96,41,32335,2,8,0.925,0.0299,92.8,272,9,2352.81
24,2024,10,10,0,9211.9,3892,18.26,36,25722,2,1,0.885,0.0382,93.6,218,1,2321.4
25,2024,10,10,0,7883.97,3761,30.3,29,20992,2,1,0.907,0.0336,108.2,177,4,4066.14
26,2024,10,10,0,8278.14,4013,24.19,32,26106,4,2,0.94,0.0378,105.3,210,13,3393.85
27,2024,10,10,0,14508.87,4009,16.3,34,23660,4,6,0.933,0.0509,96.2,177,9,2275.01
28,2024,10,10,0,30957.69,5752,28.67,34,24338,5,2,0.905,0.0444,122.5,191,7,4661.08
29,2024,10,10,0,9440.89,3805,21.55,33,25101,3,3,0.924,0.0327,94.4,237,8,2332.8
30,2024,10,10,0,8370.61,3797,19.68,37,26794,4,6,0.966,0.0444,107.9,208,15,2529.94
31,2024,10,10,0,13563.2,4005,24.39,35,21874,3,5,0.957,0.0435,110.2,173,9,3336.78
32,2024,10,10,0,18176.17,4257,22.81,22,13486,4,5,0.932,0.0405,85.4,126,4,3843.43
33,2024,10,10,0,10252.6,4225,27.07,44,30773,1,4,0.96,0.0384,96.3,254,9,2684.42
34,2024,10,10,0,17419.2,4549,25.74,38,30368,4,1,0.948,0.0393,107.5,242,7,3798.96
35,2024,10,10,0,14304.39,5300,16.63,40,30296,4,2,0.935,0.0365,116.3,254,5,1929.44
36,2024,10,10,0,20913.03,4583,22.1,34,21350,4,2,0.953,0.0385,116.3,196,1,3367.16
37,2024,10,10,0,8811.25,5512,22.11,46,34897,5,3,0.964,0.0463,109.3,291,10,4262.51
38,2024,10,10,0,10958.66,4149,22.55,33,26683,3,6,0.926,0.0372,90.7,228,8,3366.62
39,2024,10,10,0,10110.55,3584,22.84,32,20121,3,1,0.955,0.0358,92.8,161,1,3167.87
40,2024,10,10,0,13011.84,5200,21.73,37,29999,2,3,0.928,0.0326,111.6,267,11,3385.67
1,2024,11,11,1,10572.03,4821,27.46,40,29476,3,1,1,0.0402,98.3,263,11,4713.69
2,2024,11,11,1,7063.76,4515,20.6,30,21933,4,3,0.937,0.036,93.7,171,5,2360.33
3,2024,11,11,1,9411.07,4225,17.03,44,36259,4,1,0.957,0.0334,97.3,285,8,2226.71
4,2024,11,11,1,11301.73,4956,24.69,29,21798,3,2,0.927,0.0367,111.4,174,9,2690.71
5,2024,11,11,1,12166.49,7192,21.95,54,45448,4,2,0.967,0.0385,114.3,389,9,4904.12
6,2024,11,11,1,5864.95,4319,25.26,40,31415,3,3,0.95,0.0358,93.5,251,1,3545.88
7,2024,11,11,1,12579.92,4634,18,31,20125,3,1,0.96,0.0337,96.3,179,9,2024.3
8,2024,11,11,1,11315.56,4445,21.88,40,31843,3,6,0.986,0.0231,103.6,264,2,2833.62
9,2024,11,11,1,28717.47,7175,19.05,42,32324,4,2,0.897,0.0386,100.2,251,5,4240.25
10,2024,11,11,1,10455.14,4861,21.7,44,29510,3,5,0.935,0.031,113.9,249,9,3078.45
11,2024,11,11,1,29382.24,6207,22.68,39,28072,4,2,0.91,0.0402,103.1,231,8,5024.04
12,2024,11,11,1,13985,4653,22.69,48,39203,2,3,0.905,0.0417,102.1,325,9,5125.66
13,2024,11,11,1,14915.75,4645,18.59,37,29344,3,5,0.902,0.0316,96.9,239,5,3544.69
14,2024,11,11,1,18378.48,5383,29.29,42,30107,3,0,0.953,0.0407,126.3,244,3,5318.64
15,2024,11,11,1,19359.94,4862,19,28,15145,5,3,0.917,0.0438,100.8,131,2,3144.78
16,2024,11,11,1,24355.1,5116,15.96,33,23502,4,3,0.919,0.0408,106.7,202,13,4047.57
17,2024,11,11,1,16650.33,5064,22.75,37,29653,2,2,0.934,0.0299,103.6,251,9,4323.24
18,2024,11,11,1,11146.96,4141,26.24,35,28051,5,3,0.939,0.0403,91.4,239,17,2491.02
19,2024,11,11,1,23171.4,7003,21.68,41,28971,4,2,0.926,0.0336,111.3,243,3,5609.79
20,2024,11,11,1,16874.02,5107,21.79,45,34465,4,3,0.94,0.0461,106.5,288,21,3400.07
21,2024,11,11,1,7675.49,4270,23.31,34,24435,2,5,0.936,0.0381,108.6,202,10,2036.64
22,2024,11,11,1,16272.79,5512,25.86,39,30410,3,4,0.943,0.0401,121.2,243,9,3920
23,2024,11,11,1,10424.6,4593,19.48,40,32335,3,8,0.974,0.0292,92.8,272,9,2740.66
24,2024,11,11,1,10447.05,5022,18.13,34,25722,3,1,0.961,0.0406,93.6,218,1,2719.75
25,2024,11,11,1,7574.03,4414,31.24,29,20992,3,1,0.958,0.0509,108.2,177,4,4186.12
26,2024,11,11,1,9282.99,3887,24.71,32,26106,3,2,0.946,0.0361,105.3,210,13,3359.32
27,2024,11,11,1,21017.45,4935,15.32,37,23660,3,6,0.923,0.0392,96.2,177,9,2657.72
28,2024,11,11,1,14039.46,5377,29.15,33,24338,4,2,0.899,0.0464,122.5,191,7,3127.71
29,2024,11,11,1,24931.62,5833,20.9,36,25101,4,3,0.955,0.0333,94.4,237,8,4210.17
30,2024,11,11,1,14376.56,4787,20.35,32,26794,3,6,0.938,0.032,107.9,208,15,3112.23
31,2024,11,11,1,13215.8,4478,24.64,30,21874,0,5,0.934,0.0312,110.2,173,9,4232.24
32,2024,11,11,1,21433.79,5260,21.83,24,13486,4,5,0.938,0.041,85.4,126,4,4340.1
33,2024,11,11,1,26165.18,6489,27.15,43,30773,4,4,0.914,0.0438,96.3,254,9,4789.73
34,2024,11,11,1,20572.87,4986,25.56,42,30368,2,1,0.94,0.0447,107.5,242,7,4115.6
35,2024,11,11,1,10767.35,5690,16.32,37,30296,2,2,0.953,0.0387,116.3,254,5,2212.96
36,2024,11,11,1,10822.23,4493,21.8,28,21350,4,2,0.971,0.0397,116.3,196,1,2822.85
37,2024,11,11,1,27718.85,8643,21.71,41,34897,2,3,0.949,0.0426,109.3,291,10,7315.36
38,2024,11,11,1,12250.48,5170,21.61,33,26683,3,6,0.954,0.0379,90.7,228,8,4223.53
39,2024,11,11,1,19124.93,5153,23.07,31,20121,3,1,0.928,0.0446,92.8,161,1,5314.66
40,2024,11,11,1,19281.69,6867,21.72,40,29999,5,3,0.926,0.0411,111.6,267,11,4517.71
1,2024,12,12,1,9823.77,5259,27.52,36,29476,5,1,0.954,0.0386,98.3,263,11,4987.92
2,2024,12,12,1,25903.25,6361,21.34,28,21933,4,3,0.965,0.0431,93.7,171,5,4026.18
3,2024,12,12,1,12820.58,5353,17.68,47,36259,4,1,0.922,0.0357,97.3,285,8,3045.86
4,2024,12,12,1,12339.22,5098,25.34,37,21798,4,2,0.943,0.0412,111.4,174,9,2817.57
5,2024,12,12,1,14070.69,8190,21.59,53,45448,4,2,0.933,0.0392,114.3,389,9,5327.03
6,2024,12,12,1,8423.56,4759,24.4,37,31415,3,3,0.93,0.0342,93.5,251,1,4010.1
7,2024,12,12,1,13504.25,5462,17.72,33,20125,3,1,0.906,0.0377,96.3,179,9,2398.69
8,2024,12,12,1,15322.01,5131,22.4,42,31843,3,6,0.926,0.035,103.6,264,2,3534.2
9,2024,12,12,1,18298.64,7338,18.58,42,32324,4,2,0.965,0.037,100.2,251,5,3904.15
10,2024,12,12,1,15544.05,5739,20.89,40,29510,2,5,0.941,0.0355,113.9,249,9,3345.07
11,2024,12,12,1,19079.7,5474,23.68,37,28072,3,2,0.935,0.0411,103.1,231,8,3971.72
12,2024,12,12,1,27232.57,6748,21.84,49,39203,5,3,0.933,0.0509,102.1,325,9,7061.63
13,2024,12,12,1,16631.83,5071,18.41,37,29344,4,5,0.924,0.023,96.9,239,5,4107.79
14,2024,12,12,1,32750.09,6694,28.01,38,30107,4,0,0.922,0.0463,126.3,244,3,7702.37
15,2024,12,12,1,9070.68,5470,19.45,28,15145,4,3,0.924,0.0518,100.8,131,2,2824.26
16,2024,12,12,1,11361.63,4556,16.05,34,23502,3,3,0.939,0.0405,106.7,202,13,2893.83
17,2024,12,12,1,15239.13,5438,23.45,36,29653,4,2,0.937,0.0406,103.6,251,9,4935.5
18,2024,12,12,1,8931.22,4902,25.6,36,28051,2,3,0.944,0.0301,91.4,239,17,2915.14
19,2024,12,12,1,7941.35,5931,21.86,36,28971,2,2,0.945,0.0354,111.3,243,3,3849.59
20,2024,12,12,1,19616.43,5941,22.32,45,34465,4,3,0.953,0.0375,106.5,288,21,4239.11
21,2024,12,12,1,12901.85,5533,22.54,35,24435,3,5,0.967,0.031,108.6,202,10,3145.86
22,2024,12,12,1,12679.22,5977,25.85,40,30410,4,4,0.912,0.044,121.2,243,9,5996.85
23,2024,12,12,1,13428.36,4796,18.84,44,32335,5,8,0.988,0.0469,92.8,272,9,2768.81
24,2024,12,12,1,6542.98,4587,17.9,36,25722,3,1,0.925,0.0406,93.6,218,1,2358.54
25,2024,12,12,1,21275.53,5695,29.71,32,20992,4,1,0.914,0.0496,108.2,177,4,6763.9
26,2024,12,12,1,14164.36,5126,24.06,35,26106,5,2,0.973,0.0381,105.3,210,13,4658.3
27,2024,12,12,1,11513.99,4791,16.25,32,23660,3,6,0.967,0.0421,96.2,177,9,2405.7
28,2024,12,12,1,11081.98,4834,28.58,34,24338,3,2,0.958,0.0407,122.5,191,7,2529.02
29,2024,12,12,1,9930.96,4730,21.16,38,25101,2,3,0.929,0.0357,94.4,237,8,2984.05
30,2024,12,12,1,16397.54,5818,20.53,36,26794,4,6,0.96,0.0347,107.9,208,15,4588.65
31,2024,12,12,1,16412.22,5171,25.82,36,21874,2,5,0.936,0.036,110.2,173,9,4890.27
32,2024,12,12,1,24007.61,5900,22.09,26,13486,4,5,0.963,0.0376,85.4,126,4,5296.23
33,2024,12,12,1,13760.51,5309,26.62,43,30773,3,4,0.929,0.0499,96.3,254,9,3485.96
34,2024,12,12,1,5546.59,3739,24.96,38,30368,2,1,0.943,0.0308,107.5,242,7,2572.4
35,2024,12,12,1,7517.09,6468,16.08,43,30296,3,2,0.96,0.0324,116.3,254,5,2460.37
36,2024,12,12,1,7737,4372,21.89,35,21350,1,2,0.944,0.0257,116.3,196,1,2822.74
37,2024,12,12,1,21083.67,8193,22,43,34897,4,3,0.944,0.0336,109.3,291,10,6123.4
38,2024,12,12,1,12155.14,4960,21.33,37,26683,3,6,0.938,0.0376,90.7,228,8,3606.54
39,2024,12,12,1,15019.35,4941,22.67,32,20121,3,1,0.946,0.0432,92.8,161,1,5073.9
40,2024,12,12,1,14599.12,6246,22.12,41,29999,3,3,0.928,0.0267,111.6,267,11,4058.4
